Item_Identifier,i_weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,O_Size
NCW05,20.25,Low Fat,0.148372897,Health and Hygiene,108.8938,OUT045,2002,Tier 2,Supermarket Type1,3644.5892,Small
NCW06,16.2,Low Fat,0.050442528,Household,190.8162,OUT045,2002,Tier 2,Supermarket Type1,2693.8268,Small
NCW41,18,Low Fat,0.01548171,Health and Hygiene,159.3604,OUT045,2002,Tier 2,Supermarket Type1,2059.9852,Small
NCW53,18.35,Low Fat,0.030556922,Health and Hygiene,190.6162,OUT045,2002,Tier 2,Supermarket Type1,3271.0754,Small
NCW54,7.5,Low Fat,0.09660879,Household,56.9588,OUT045,2002,Tier 2,Supermarket Type1,744.3644,Small
NCX05,15.2,Low Fat,0.097258937,Health and Hygiene,114.8492,OUT045,2002,Tier 2,Supermarket Type1,1506.0396,Small
NCX17,21.25,Low Fat,0.113833823,Health and Hygiene,232.83,OUT045,2002,Tier 2,Supermarket Type1,1398.18,Small
NCX18,14.15,Low Fat,0.008811818,Household,196.511,OUT045,2002,Tier 2,Supermarket Type1,2749.754,Small
NCX29,10,Low Fat,0.089333332,Health and Hygiene,145.6102,OUT045,2002,Tier 2,Supermarket Type1,2624.5836,Small
NCX41,19,Low Fat,0.017755213,Health and Hygiene,211.7244,OUT045,2002,Tier 2,Supermarket Type1,2752.4172,Small
NCX42,6.36,Low Fat,0.00599072,Household,163.6526,OUT045,2002,Tier 2,Supermarket Type1,5262.4832,Small
NCX54,9.195,Low Fat,0.048157338,Household,106.1622,OUT045,2002,Tier 2,Supermarket Type1,2117.244,Small
NCY05,13.5,Low Fat,0.05510153,Health and Hygiene,37.0874,OUT045,2002,Tier 2,Supermarket Type1,952.7598,Small
NCY06,15.25,Low Fat,0.061308889,Household,128.8968,OUT045,2002,Tier 2,Supermarket Type1,2348.9424,Small
NCY17,18.2,Low Fat,0,Health and Hygiene,44.1086,OUT045,2002,Tier 2,Supermarket Type1,1115.215,Small
NCY18,7.285,Low Fat,0.031214809,Household,177.1054,OUT045,2002,Tier 2,Supermarket Type1,2626.581,Small
NCY29,13.65,Low Fat,0.077390746,Health and Hygiene,54.693,OUT045,2002,Tier 2,Supermarket Type1,679.116,Small
NCY30,20.25,Low Fat,0.026005891,Household,180.9976,OUT045,2002,Tier 2,Supermarket Type1,2716.464,Small
NCY41,16.75,Low Fat,0.075889215,Health and Hygiene,37.6532,OUT045,2002,Tier 2,Supermarket Type1,575.2512,Small
NCY42,6.38,Low Fat,0.015193323,Household,143.347,OUT045,2002,Tier 2,Supermarket Type1,858.882,Small
NCZ17,12.15,Low Fat,0.079592733,Health and Hygiene,37.3506,OUT045,2002,Tier 2,Supermarket Type1,645.1602,Small
NCZ18,7.825,Low Fat,0.186445212,Household,255.5698,OUT045,2002,Tier 2,Supermarket Type1,1522.0188,Small
NCZ29,15,Low Fat,0.071516201,Health and Hygiene,127.7362,OUT045,2002,Tier 2,Supermarket Type1,1761.7068,Small
NCZ30,6.59,Low Fat,0.026238087,Household,121.6098,OUT045,2002,Tier 2,Supermarket Type1,2410.196,Small
NCZ41,19.85,Low Fat,0.064551885,Health and Hygiene,125.2704,OUT045,2002,Tier 2,Supermarket Type1,2127.8968,Small
NCZ54,14.65,Low Fat,0.083528446,Household,162.4552,OUT045,2002,Tier 2,Supermarket Type1,2274.3728,Small
DRA12,11.6,Low Fat,0.040911824,Soft Drinks,142.3154,OUT013,1987,Tier 3,Supermarket Type1,2552.6772,High
DRA24,19.35,Regular,0.039895009,Soft Drinks,162.4868,OUT013,1987,Tier 3,Supermarket Type1,4422.2436,High
DRA59,8.27,Regular,0.127821472,Soft Drinks,185.9924,OUT013,1987,Tier 3,Supermarket Type1,555.2772,High
DRB01,7.39,Low Fat,0.082170947,Soft Drinks,190.953,OUT013,1987,Tier 3,Supermarket Type1,2466.789,High
DRB13,6.115,Regular,0.007038478,Soft Drinks,189.253,OUT013,1987,Tier 3,Supermarket Type1,3605.307,High
DRB25,12.3,Low Fat,0.069401919,Soft Drinks,107.9938,OUT013,1987,Tier 3,Supermarket Type1,2036.6822,High
DRB48,16.75,Regular,0.024832806,Soft Drinks,38.7822,OUT013,1987,Tier 3,Supermarket Type1,667.7974,High
DRC01,5.92,Regular,0.019184026,Soft Drinks,50.3692,OUT013,1987,Tier 3,Supermarket Type1,591.2304,High
DRC25,5.73,Low Fat,0.045334098,Soft Drinks,87.0882,OUT013,1987,Tier 3,Supermarket Type1,1803.6522,High
DRC36,13,Regular,0,Soft Drinks,173.6054,OUT013,1987,Tier 3,Supermarket Type1,1751.054,High
DRD12,6.96,Low Fat,0.077129323,Soft Drinks,92.7146,OUT013,1987,Tier 3,Supermarket Type1,1733.0774,High
DRD13,15,Low Fat,0.049038621,Soft Drinks,65.4168,OUT013,1987,Tier 3,Supermarket Type1,1661.8368,High
DRD15,10.6,Low Fat,0.056748659,Dairy,233.6642,OUT013,1987,Tier 3,Supermarket Type1,3950.1914,High
DRD24,13.85,Low Fat,0.030769458,Soft Drinks,141.7154,OUT013,1987,Tier 3,Supermarket Type1,2978.1234,High
DRD27,18.75,Low Fat,0.023820082,Dairy,97.6042,OUT013,1987,Tier 3,Supermarket Type1,1488.063,High
DRD37,9.8,Low Fat,0.013830218,Soft Drinks,45.306,OUT013,1987,Tier 3,Supermarket Type1,1304.968,High
DRD60,15.7,Low Fat,0.037201127,Soft Drinks,181.7634,OUT013,1987,Tier 3,Supermarket Type1,2544.6876,High
DRE12,4.59,Low Fat,0.070721656,Soft Drinks,113.286,OUT013,1987,Tier 3,Supermarket Type1,1471.418,High
DRE13,6.28,Low Fat,0.027682047,Soft Drinks,85.5198,OUT013,1987,Tier 3,Supermarket Type1,1744.396,High
DRE27,11.85,Low Fat,0.132560174,Dairy,97.2726,OUT013,1987,Tier 3,Supermarket Type1,782.9808,High
DRE48,8.43,Low Fat,0.017311312,Soft Drinks,197.8768,OUT013,1987,Tier 3,Supermarket Type1,3744.4592,High
DRE49,20.75,Low Fat,0.021232318,Soft Drinks,151.1024,OUT013,1987,Tier 3,Supermarket Type1,2428.8384,High
DRE60,9.395,Low Fat,0.159201868,Soft Drinks,226.072,OUT013,1987,Tier 3,Supermarket Type1,3621.952,High
DRF01,5.655,Low Fat,0.174934513,Soft Drinks,145.0102,OUT013,1987,Tier 3,Supermarket Type1,1895.5326,High
DRF03,19.1,Low Fat,0.045270426,Dairy,38.8138,OUT013,1987,Tier 3,Supermarket Type1,731.0484,High
DRF13,12.1,Low Fat,0,Soft Drinks,145.1444,OUT013,1987,Tier 3,Supermarket Type1,3338.3212,High
DRF15,18.35,Low Fat,0,Dairy,151.934,OUT013,1987,Tier 3,Supermarket Type1,306.268,High
DRF25,9,Low Fat,0.038892859,Soft Drinks,36.119,OUT013,1987,Tier 3,Supermarket Type1,1098.57,High
DRF27,8.93,Low Fat,0.028393624,Dairy,153.434,OUT013,1987,Tier 3,Supermarket Type1,1378.206,High
DRF37,17.25,Low Fat,0.084262458,Soft Drinks,261.591,OUT013,1987,Tier 3,Supermarket Type1,3418.883,High
DRG01,14.8,Low Fat,0.044840933,Soft Drinks,78.367,OUT013,1987,Tier 3,Supermarket Type1,918.804,High
DRG03,14.5,Low Fat,0.061934991,Dairy,154.4998,OUT013,1987,Tier 3,Supermarket Type1,1691.7978,High
DRG11,6.385,Low Fat,0.083768522,Hard Drinks,109.8596,OUT013,1987,Tier 3,Supermarket Type1,3235.788,High
DRG13,17.25,Low Fat,0.037155206,Soft Drinks,166.4526,OUT013,1987,Tier 3,Supermarket Type1,3782.4098,High
DRG15,6.13,Low Fat,0,Dairy,60.1536,OUT013,1987,Tier 3,Supermarket Type1,1102.5648,High
DRG23,8.88,Low Fat,0.086708987,Hard Drinks,151.7682,OUT013,1987,Tier 3,Supermarket Type1,762.341,High
DRG25,10.5,Low Fat,0.019033838,Soft Drinks,185.624,OUT013,1987,Tier 3,Supermarket Type1,6897.688,High
DRG36,14.15,Low Fat,0.095298849,Soft Drinks,171.8106,OUT013,1987,Tier 3,Supermarket Type1,3935.5438,High
DRG37,16.2,Low Fat,0.019362306,Soft Drinks,154.6972,OUT013,1987,Tier 3,Supermarket Type1,1713.7692,High
DRH11,5.98,Low Fat,0.075495088,Hard Drinks,55.3614,OUT013,1987,Tier 3,Supermarket Type1,497.3526,High
DRH13,8.575,Low Fat,0.023866079,Soft Drinks,107.128,OUT013,1987,Tier 3,Supermarket Type1,958.752,High
DRH15,8.775,Low Fat,0,Dairy,45.9428,OUT013,1987,Tier 3,Supermarket Type1,790.9704,High
DRH23,14.65,Low Fat,0.170176516,Hard Drinks,55.2614,OUT013,1987,Tier 3,Supermarket Type1,718.3982,High
DRH25,18.7,Low Fat,0.014580886,Soft Drinks,50.2324,OUT013,1987,Tier 3,Supermarket Type1,623.1888,High
DRH36,16.2,Low Fat,0,Soft Drinks,73.4696,OUT013,1987,Tier 3,Supermarket Type1,2087.9488,High
DRH37,17.6,Low Fat,0.041581725,Soft Drinks,163.3526,OUT013,1987,Tier 3,Supermarket Type1,3453.5046,High
DRH39,20.7,Low Fat,0.09261307,Dairy,76.367,OUT013,1987,Tier 3,Supermarket Type1,306.268,High
DRH49,19.7,Low Fat,0.024635077,Soft Drinks,84.1592,OUT013,1987,Tier 3,Supermarket Type1,1073.2696,High
DRH51,17.6,Low Fat,0.097135675,Dairy,89.3856,OUT013,1987,Tier 3,Supermarket Type1,1318.284,High
DRI01,7.97,Low Fat,0.034424278,Soft Drinks,171.8422,OUT013,1987,Tier 3,Supermarket Type1,2069.3064,High
DRI03,6.03,Low Fat,0.0226848,Dairy,178.1028,OUT013,1987,Tier 3,Supermarket Type1,4604.6728,High
DRI13,15.35,Low Fat,0.020310046,Soft Drinks,218.0508,OUT013,1987,Tier 3,Supermarket Type1,3038.7112,High
DRI25,19.6,Low Fat,0.03387323,Soft Drinks,56.1614,OUT013,1987,Tier 3,Supermarket Type1,828.921,High
DRI47,14.7,Low Fat,0.02090277,Hard Drinks,144.5128,OUT013,1987,Tier 3,Supermarket Type1,3307.6944,High
DRJ11,9.5,Low Fat,0.085020342,Hard Drinks,188.7872,OUT013,1987,Tier 3,Supermarket Type1,1701.7848,High
DRJ13,12.65,Low Fat,0.062837968,Soft Drinks,161.5578,OUT013,1987,Tier 3,Supermarket Type1,2406.867,High
DRJ23,18.35,Low Fat,0.041634206,Hard Drinks,188.1872,OUT013,1987,Tier 3,Supermarket Type1,3781.744,High
DRJ24,11.8,Low Fat,0.113234914,Soft Drinks,186.3924,OUT013,1987,Tier 3,Supermarket Type1,5367.6796,High
DRJ35,10.1,Low Fat,0.046545786,Hard Drinks,59.9878,OUT013,1987,Tier 3,Supermarket Type1,484.7024,High
DRJ39,20.25,Low Fat,0.036295834,Dairy,217.5482,OUT013,1987,Tier 3,Supermarket Type1,1095.241,High
DRJ47,18.25,Low Fat,0.04421348,Hard Drinks,173.408,OUT013,1987,Tier 3,Supermarket Type1,1038.648,High
DRJ49,6.865,Low Fat,0,Soft Drinks,129.9652,OUT013,1987,Tier 3,Supermarket Type1,2324.9736,High
DRJ51,14.1,Low Fat,0.087920675,Dairy,228.5668,OUT013,1987,Tier 3,Supermarket Type1,1151.834,High
DRJ59,11.65,Low Fat,0.019356132,Hard Drinks,39.1164,OUT013,1987,Tier 3,Supermarket Type1,308.9312,High
DRK11,8.21,Low Fat,0.010755465,Hard Drinks,150.8392,OUT013,1987,Tier 3,Supermarket Type1,2982.784,High
DRK12,9.5,Low Fat,0.041851461,Soft Drinks,31.49,OUT013,1987,Tier 3,Supermarket Type1,466.06,High
DRK13,11.8,Low Fat,0.11507174,Soft Drinks,198.2084,OUT013,1987,Tier 3,Supermarket Type1,3769.7596,High
DRK23,8.395,Low Fat,0.07191675,Hard Drinks,254.804,OUT013,1987,Tier 3,Supermarket Type1,7843.124,High
DRK39,7.02,Low Fat,0.049823902,Dairy,82.225,OUT013,1987,Tier 3,Supermarket Type1,2746.425,High
DRK47,7.905,Low Fat,0.064011067,Hard Drinks,230.2694,OUT013,1987,Tier 3,Supermarket Type1,4567.388,High
DRK49,14.15,Low Fat,0.035913805,Soft Drinks,41.4138,OUT013,1987,Tier 3,Supermarket Type1,812.276,High
DRL01,19.5,Regular,0.077108099,Soft Drinks,232.8958,OUT013,1987,Tier 3,Supermarket Type1,5608.6992,High
DRL23,18.35,Low Fat,0.015291576,Hard Drinks,106.1938,OUT013,1987,Tier 3,Supermarket Type1,1607.907,High
DRL35,15.7,Low Fat,0.03067808,Hard Drinks,44.777,OUT013,1987,Tier 3,Supermarket Type1,605.878,High
DRL37,15.5,Low Fat,0.053327763,Soft Drinks,44.477,OUT013,1987,Tier 3,Supermarket Type1,865.54,High
DRM11,6.57,Low Fat,0.066014596,Hard Drinks,259.7278,OUT013,1987,Tier 3,Supermarket Type1,2863.6058,High
DRM23,16.6,Low Fat,0.135620265,Hard Drinks,172.9422,OUT013,1987,Tier 3,Supermarket Type1,2931.5174,High
DRM37,15.35,Low Fat,0.096317593,Soft Drinks,197.3768,OUT013,1987,Tier 3,Supermarket Type1,3350.3056,High
DRM49,6.11,Regular,0.151827552,Soft Drinks,43.0086,OUT013,1987,Tier 3,Supermarket Type1,490.6946,High
DRM59,5.88,Low Fat,0.003589104,Hard Drinks,155.5998,OUT013,1987,Tier 3,Supermarket Type1,1691.7978,High
DRN35,8.01,Low Fat,0.070189131,Hard Drinks,37.9532,OUT013,1987,Tier 3,Supermarket Type1,826.9236,High
DRN37,9.6,Low Fat,0.096217262,Soft Drinks,168.5158,OUT013,1987,Tier 3,Supermarket Type1,3342.316,High
DRN47,12.1,Low Fat,0.016812745,Hard Drinks,180.666,OUT013,1987,Tier 3,Supermarket Type1,4134.618,High
DRP35,18.85,Low Fat,0.09079168,Hard Drinks,127.1336,OUT013,1987,Tier 3,Supermarket Type1,3579.3408,High
DRP47,15.75,Low Fat,0.14048631,Hard Drinks,252.7382,OUT013,1987,Tier 3,Supermarket Type1,3280.3966,High
DRQ35,9.3,Low Fat,0.042256257,Hard Drinks,124.4388,OUT013,1987,Tier 3,Supermarket Type1,1609.9044,High
DRZ11,8.85,Regular,0.112571187,Soft Drinks,122.0388,OUT013,1987,Tier 3,Supermarket Type1,1609.9044,High
FDA02,14,Regular,0.029697925,Dairy,143.0786,OUT013,1987,Tier 3,Supermarket Type1,3178.5292,High
FDA03,18.5,Regular,0.045425939,Dairy,144.9102,OUT013,1987,Tier 3,Supermarket Type1,1895.5326,High
FDA04,11.3,Regular,0.066674465,Frozen Foods,259.1962,OUT013,1987,Tier 3,Supermarket Type1,5179.924,High
FDA07,7.55,Regular,0.030918873,Fruits and Vegetables,123.9072,OUT013,1987,Tier 3,Supermarket Type1,1102.5648,High
FDA08,11.85,Regular,0.050043472,Fruits and Vegetables,164.6526,OUT013,1987,Tier 3,Supermarket Type1,2137.8838,High
FDA13,15.85,Low Fat,0.078489577,Canned,39.9506,OUT013,1987,Tier 3,Supermarket Type1,645.1602,High
FDA15,9.3,Low Fat,0.016009057,Dairy,250.6092,OUT013,1987,Tier 3,Supermarket Type1,6474.2392,High
FDA19,7.52,Low Fat,0.055081623,Fruits and Vegetables,128.8994,OUT013,1987,Tier 3,Supermarket Type1,2055.9904,High
FDA20,6.78,Low Fat,0.066565644,Fruits and Vegetables,185.324,OUT013,1987,Tier 3,Supermarket Type1,3914.904,High
FDA21,13.65,Low Fat,0.035930784,Snack Foods,184.4924,OUT013,1987,Tier 3,Supermarket Type1,9069.5276,High
FDA23,9.8,Low Fat,0.04714777,Baking Goods,102.4016,OUT013,1987,Tier 3,Supermarket Type1,1720.4272,High
FDA26,7.855,Regular,0.073858923,Dairy,218.6482,OUT013,1987,Tier 3,Supermarket Type1,3723.8194,High
FDA34,11.5,Low Fat,0.01484819,Starchy Foods,172.108,OUT013,1987,Tier 3,Supermarket Type1,2077.296,High
FDA36,5.985,Low Fat,0.005661669,Baking Goods,186.5924,OUT013,1987,Tier 3,Supermarket Type1,2591.2936,High
FDA38,5.44,Low Fat,0.025458716,Dairy,241.2538,OUT013,1987,Tier 3,Supermarket Type1,3124.5994,High
FDA39,6.32,Low Fat,0.012707362,Meat,41.0822,OUT013,1987,Tier 3,Supermarket Type1,942.7728,High
FDA40,16,Regular,0.099188598,Frozen Foods,88.9856,OUT013,1987,Tier 3,Supermarket Type1,1669.8264,High
FDA43,10.895,Low Fat,0.064621927,Fruits and Vegetables,196.6794,OUT013,1987,Tier 3,Supermarket Type1,1170.4764,High
FDA44,19.7,Low Fat,0.053178425,Fruits and Vegetables,55.993,OUT013,1987,Tier 3,Supermarket Type1,905.488,High
FDA45,21.25,Low Fat,0.155250377,Snack Foods,175.737,OUT013,1987,Tier 3,Supermarket Type1,2117.244,High
FDA46,13.6,Low Fat,0.117537563,Snack Foods,195.4136,OUT013,1987,Tier 3,Supermarket Type1,5443.5808,High
FDA47,10.5,Regular,0.116576702,Baking Goods,163.121,OUT013,1987,Tier 3,Supermarket Type1,1794.331,High
FDA50,16.25,Low Fat,0.087102593,Dairy,96.041,OUT013,1987,Tier 3,Supermarket Type1,868.869,High
FDA51,8.05,Regular,0.164542555,Dairy,112.2518,OUT013,1987,Tier 3,Supermarket Type1,1707.777,High
FDA52,16.2,Regular,0.128315409,Frozen Foods,178.137,OUT013,1987,Tier 3,Supermarket Type1,3881.614,High
FDA55,17.2,Regular,0.056941603,Fruits and Vegetables,222.5088,OUT013,1987,Tier 3,Supermarket Type1,5369.0112,High
FDA56,9.21,Low Fat,0.008757492,Fruits and Vegetables,120.8414,OUT013,1987,Tier 3,Supermarket Type1,2071.3038,High
FDA57,18.85,Low Fat,0.03961061,Snack Foods,41.648,OUT013,1987,Tier 3,Supermarket Type1,759.012,High
FDA58,9.395,Low Fat,0.103664897,Snack Foods,233.6932,OUT013,1987,Tier 3,Supermarket Type1,1414.1592,High
FDB02,9.695,Regular,0.029140008,Canned,176.337,OUT013,1987,Tier 3,Supermarket Type1,3528.74,High
FDB03,17.75,Regular,0.156701315,Dairy,240.7538,OUT013,1987,Tier 3,Supermarket Type1,4566.7222,High
FDB04,11.35,Regular,0.063173691,Dairy,86.1856,OUT013,1987,Tier 3,Supermarket Type1,1494.0552,High
FDB11,16,Low Fat,0.060797393,Starchy Foods,223.8404,OUT013,1987,Tier 3,Supermarket Type1,3600.6464,High
FDB12,11.15,Regular,0.105220024,Baking Goods,102.7648,OUT013,1987,Tier 3,Supermarket Type1,1142.5128,High
FDB15,10.895,Low Fat,0.136696892,Dairy,264.5568,OUT013,1987,Tier 3,Supermarket Type1,5536.7928,High
FDB16,8.21,Low Fat,0.044888397,Dairy,87.3198,OUT013,1987,Tier 3,Supermarket Type1,610.5386,High
FDB17,13.15,Low Fat,0.036641589,Frozen Foods,180.7976,OUT013,1987,Tier 3,Supermarket Type1,6157.3184,High
FDB20,7.72,Low Fat,0.05193741,Fruits and Vegetables,77.9986,OUT013,1987,Tier 3,Supermarket Type1,934.7832,High
FDB23,19.2,Regular,0.005583951,Starchy Foods,226.9062,OUT013,1987,Tier 3,Supermarket Type1,4514.124,High
FDB28,6.615,Low Fat,0.093307668,Dairy,195.9426,OUT013,1987,Tier 3,Supermarket Type1,2570.6538,High
FDB29,16.7,Regular,0.052368061,Frozen Foods,112.7176,OUT013,1987,Tier 3,Supermarket Type1,801.6232,High
FDB33,17.75,Low Fat,0.014568036,Fruits and Vegetables,158.1262,OUT013,1987,Tier 3,Supermarket Type1,4137.2812,High
FDB35,12.3,Regular,0.064565202,Starchy Foods,92.9804,OUT013,1987,Tier 3,Supermarket Type1,1929.4884,High
FDB36,5.465,Regular,0.048486801,Baking Goods,131.2626,OUT013,1987,Tier 3,Supermarket Type1,3410.2276,High
FDB37,20.25,Regular,0.022921735,Baking Goods,240.7538,OUT013,1987,Tier 3,Supermarket Type1,3364.9532,High
FDB44,6.655,Low Fat,0.016944719,Fruits and Vegetables,209.2586,OUT013,1987,Tier 3,Supermarket Type1,2954.8204,High
FDB45,20.85,Low Fat,0.021312043,Fruits and Vegetables,104.9306,OUT013,1987,Tier 3,Supermarket Type1,2299.6732,High
FDB47,8.8,Low Fat,0.071369947,Snack Foods,209.1612,OUT013,1987,Tier 3,Supermarket Type1,2090.612,High
FDB51,6.92,Low Fat,0.038422076,Dairy,62.5852,OUT013,1987,Tier 3,Supermarket Type1,438.0964,High
FDB52,17.75,Low Fat,0.030410273,Dairy,256.0672,OUT013,1987,Tier 3,Supermarket Type1,2045.3376,High
FDB56,8.75,Regular,0.074565098,Fruits and Vegetables,186.8556,OUT013,1987,Tier 3,Supermarket Type1,7322.4684,High
FDB57,20.25,Regular,0.018789455,Fruits and Vegetables,222.0772,OUT013,1987,Tier 3,Supermarket Type1,3113.2808,High
FDB58,10.5,Regular,0.013485235,Snack Foods,140.0154,OUT013,1987,Tier 3,Supermarket Type1,3119.9388,High
FDB60,9.3,Low Fat,0.028498354,Baking Goods,195.8136,OUT013,1987,Tier 3,Supermarket Type1,2332.9632,High
FDC02,21.35,Low Fat,0.068765205,Canned,260.4278,OUT013,1987,Tier 3,Supermarket Type1,3644.5892,High
FDC03,8.575,Regular,0.071786706,Dairy,193.3794,OUT013,1987,Tier 3,Supermarket Type1,780.3176,High
FDC08,19,Regular,0.103363904,Fruits and Vegetables,226.172,OUT013,1987,Tier 3,Supermarket Type1,3169.208,High
FDC09,15.5,Regular,0.026280116,Fruits and Vegetables,102.3332,OUT013,1987,Tier 3,Supermarket Type1,922.7988,High
FDC11,20.5,Low Fat,0.141674844,Starchy Foods,90.7172,OUT013,1987,Tier 3,Supermarket Type1,1605.9096,High
FDC14,14.5,Regular,0.041214746,Canned,42.0454,OUT013,1987,Tier 3,Supermarket Type1,629.181,High
FDC17,12.15,Low Fat,0.01544786,Frozen Foods,211.2928,OUT013,1987,Tier 3,Supermarket Type1,2735.1064,High
FDC21,14.6,Regular,0.042923071,Fruits and Vegetables,109.8254,OUT013,1987,Tier 3,Supermarket Type1,1627.881,High
FDC22,6.89,Regular,0.136314863,Snack Foods,195.082,OUT013,1987,Tier 3,Supermarket Type1,2703.148,High
FDC29,8.39,Regular,0.024185517,Frozen Foods,115.7176,OUT013,1987,Tier 3,Supermarket Type1,1374.2112,High
FDC32,18.35,Low Fat,0.099026525,Fruits and Vegetables,93.8462,OUT013,1987,Tier 3,Supermarket Type1,1295.6468,High
FDC33,8.96,Regular,0.068880971,Fruits and Vegetables,195.3768,OUT013,1987,Tier 3,Supermarket Type1,2759.0752,High
FDC34,16,Regular,0.172615327,Snack Foods,154.5972,OUT013,1987,Tier 3,Supermarket Type1,1869.5664,High
FDC35,7.435,Low Fat,0.122735471,Starchy Foods,205.2638,OUT013,1987,Tier 3,Supermarket Type1,3520.0846,High
FDC37,15.5,Low Fat,0.032845997,Baking Goods,106.7938,OUT013,1987,Tier 3,Supermarket Type1,3215.814,High
FDC38,15.7,Low Fat,0.122392031,Canned,133.1942,OUT013,1987,Tier 3,Supermarket Type1,2782.3782,High
FDC39,7.405,Low Fat,0.159062948,Dairy,208.9296,OUT013,1987,Tier 3,Supermarket Type1,2700.4848,High
FDC40,16,Regular,0.065009745,Dairy,79.5986,OUT013,1987,Tier 3,Supermarket Type1,934.7832,High
FDC41,15.6,Low Fat,0.116815953,Frozen Foods,75.567,OUT013,1987,Tier 3,Supermarket Type1,1684.474,High
FDC44,15.6,Low Fat,0.172453254,Fruits and Vegetables,115.1518,OUT013,1987,Tier 3,Supermarket Type1,683.1108,High
FDC46,17.7,Low Fat,0.1164455,Snack Foods,182.8266,OUT013,1987,Tier 3,Supermarket Type1,5163.9448,High
FDC47,15,Low Fat,0.118791698,Snack Foods,229.9694,OUT013,1987,Tier 3,Supermarket Type1,4339.0186,High
FDC51,10.895,Regular,0.009613854,Dairy,122.973,OUT013,1987,Tier 3,Supermarket Type1,1231.73,High
FDC52,11.15,Regular,0.00827301,Dairy,150.4708,OUT013,1987,Tier 3,Supermarket Type1,1956.1204,High
FDC53,8.68,Low Fat,0.008828341,Frozen Foods,99.9384,OUT013,1987,Tier 3,Supermarket Type1,689.7688,High
FDC57,20.1,Regular,0.054549098,Fruits and Vegetables,193.782,OUT013,1987,Tier 3,Supermarket Type1,1158.492,High
FDC58,10.195,Low Fat,0.041907414,Snack Foods,43.8428,OUT013,1987,Tier 3,Supermarket Type1,175.7712,High
FDD02,16.6,Low Fat,0,Canned,117.3124,OUT013,1987,Tier 3,Supermarket Type1,2014.7108,High
FDD03,13.3,Low Fat,0.079739853,Dairy,233.03,OUT013,1987,Tier 3,Supermarket Type1,5359.69,High
FDD04,16,Low Fat,0.08989642,Dairy,143.4154,OUT013,1987,Tier 3,Supermarket Type1,1985.4156,High
FDD05,19.35,Low Fat,0.016597651,Frozen Foods,121.5098,OUT013,1987,Tier 3,Supermarket Type1,2892.2352,High
FDD08,8.3,Low Fat,0.03532494,Fruits and Vegetables,38.9506,OUT013,1987,Tier 3,Supermarket Type1,721.0614,High
FDD09,13.5,Low Fat,0,Fruits and Vegetables,179.9976,OUT013,1987,Tier 3,Supermarket Type1,4889.6352,High
FDD10,20.6,Regular,0.045982389,Snack Foods,177.0344,OUT013,1987,Tier 3,Supermarket Type1,535.3032,High
FDD11,12.85,Low Fat,0.030591255,Starchy Foods,251.404,OUT013,1987,Tier 3,Supermarket Type1,2277.036,High
FDD14,20.7,Low Fat,0.169667145,Canned,183.5266,OUT013,1987,Tier 3,Supermarket Type1,4426.2384,High
FDD17,7.5,Low Fat,0.032599801,Frozen Foods,238.1906,OUT013,1987,Tier 3,Supermarket Type1,3327.6684,High
FDD21,10.3,Regular,0,Fruits and Vegetables,115.0176,OUT013,1987,Tier 3,Supermarket Type1,4122.6336,High
FDD29,12.15,Low Fat,0.018395194,Frozen Foods,251.6698,OUT013,1987,Tier 3,Supermarket Type1,6088.0752,High
FDD32,17.7,Regular,0.040897932,Fruits and Vegetables,82.6276,OUT013,1987,Tier 3,Supermarket Type1,731.0484,High
FDD33,12.85,Low Fat,0.108102606,Fruits and Vegetables,233.3642,OUT013,1987,Tier 3,Supermarket Type1,3950.1914,High
FDD34,7.945,Low Fat,0.015863075,Snack Foods,161.821,OUT013,1987,Tier 3,Supermarket Type1,2446.815,High
